index,sentimen,Tweet
9284,1,pasayahin kita haha
9285,1,selamat hari batik nasional 
9291,1,pandangan manusia masa lalu masa kini itu semua tak penting yang penting adalah bagaimana pengakhiran hidup kita 
9294,0,kalau kita ketemuan terus main hp masing2 cuma mau nyari bahan buat ditubirin bareng2 aja biar ada obrolan 
9298,1,boleh bangeeetemoga kuat ya nunggu kita nya 
9302,1,kamu terlalu berharga ingatlah hatimu cuman satu roro mendut traditionalkin care
9303,0,kabo menjelang 2020 akan lebih banyak lagi model kamera munafik yang bakal memiskinkan kita semua terbaru 
9305,1,wkwkw tweter menyatukan kita nor
9306,0,kesakitan membuat anda berpikir pikiran membuat anda bijaksana kebijaksanaan membuat kita bisa bertahan dalam hidup 
9309,1,jalan menuju keberhasilan selalu mendaki ke atas jadi wajar kalau proses pencapaian sukses kita tidak selalu mudah 
9313,0,lt hukum tidak pernah menjanjikan kesejahteraan aku juga tidak pernah percaya dengan definisi sejahtera yang dijan 
9320,0,11 pendukung yg dlm postingannya selalu membawa nama allah ayat qur an dan berlagak paling islam dan tanpa do 
9321,0,gak pantas org yg tlh menganiaya bu ratna dianggap sbg manusia entah makhluk apa 
9322,1,teens fannie kamu tau nggak ada yang lebih indah amp lebih bersinar ketimbang bintang hah emang ada ada kamu
9327,1,kabar gembira untuk kalian yg datang di jkt48 circus makassar kita bukaubsidi hs all member tim j 20k tiket 
9328,0,bukannya kamu susah moveon cuma kamu belum ngerti aja kalo moveon itu bukan melupakan tapi merelakan 
9329,1,hm iyasih auranya strong ketemu strong jadi super strong tunggu duet maut kita lagi ya 
9331,1,sukses bukanlah jalan yg lurus atau mudah mereka dgn komitmen fokus semangat amp dedikasi yg tdk ada bandingannya kep 
9332,0,om pliss jgn pernah menyamakan orang indonesia dgn orang kita segi kedisiplinan jauuuuhhhhhh bagaikan langit dan bumi
9337,0,daomingi nggak bisa deskripsikan tipe cewek dia seperti apa pokoknya bagi diahancai adalah yang terbaik kalau tipe cewek 
9338,1,bagi yang waras bencana adalah persoalan yang harus kita selesaikan bersama bukan malah dijadikan oplosan sampah sumpa 
9340,0,wahai lelaki jangan kau sesekali merosakkan perempuan yang betul betul sayangkan kau hormat mereka ingat kau ada mak k 
9341,0,jarak yg kamu buat semakin nyata semakin jauh
9344,1,msg2 dari kita punya pandangan sendiri2 ttg jalan mana yg harus kita pilihebagaimana tuhan menciptakan manusia d 
9345,0,tak boleh naik bas tak boleh pegi klcc duduk je dalam rumah 8 orang seb 
9346,1,ini bermakna dato boleh kahwin dengan dato tanpa jadi gay lmao 
9351,0,jika pada faktanya baikosialisme komunisme maupun kapitalisme sama sama berbahaya lalu mengapa kita tidak segera ber 
9355,0,mention jasmev yg pernaherang kamu dengan kata2 kasar jenderal08 presiden2014com
9357,1,berasa bet keknya tuhan itu baik yahh tempat yg biasa kita singgahin tetiba rata gitu tinggal puing puing aja 
9359,1,btw kamu cantik nder 
9360,0,yang kita sebut perbuatan pengecut dan biadab itu ya yang seperti iniemoga pelau cepat ditangkap dan 
9363,0,mulai main kasar memancing perseteruan periksa tkpaksi saksi periksa cctv tkp hasil visum kalau kamu gak mampu juga ni 
9365,1,loalah iya beh coba ikut cpns beh smoga kita segera dapat kerja yg cocok aamiin 
9366,1,ketika kamu kecewa luangkan waktu untuk bersyukur karena dalam hidupmu masih banyak hal yg berjalan sebagaimana mestin 
9369,0,skrng kasih tau sama kamu tuh org yg suka tereak kafir biar mereka paham
9371,0,dan mereka berkata hai kamu bodoh sekali kamu bisa bisa nya kamu gagal lihatlah wanita itu mengabiskan semua a 
9372,1,antara trenyuh dan bahagia lihat foto ini bagaimanapun senyum dan semangat harus tetap dijaga 
9373,0,dia ustad kamu berani hina dia 
9375,1,rezeki untuk dikongsi rezeki yg kita dapat bukan 100 kita punya ada bahagian utk orang lain juga 
9376,0,bak kata fina lelaki ni nak kita terus teranh hah hamekk kauu akuu straight to the point je kalau akuu sakit 
9377,0,males ah kamu aja yang marahin
9379,0,rindu dahi kita jugaa 
9380,0,jelek kamu kalo manyun manyun gitu 
9382,0,agak heran sama manusia yg menggunakan kesempatan dalam kesempitan bisa bisanya berbuat seperti itu ditengah musib 
9384,1,12esungguhnya pahala besar krn balasan utk ujian yg beratungguh jika allah mencintai suatu kaum maka dia akan men 
9387,0,aktivis perempuan ratnaarumpaet di aniaya oleh orang tak dikenal skrg msh berada di rumahakit yg dirahasiakan krn t 
9392,0,anakku usah serkap jarang kerana jarang2 kita betul kadang kita sangka buruk pd orgering ia tersimpul dgn rasa yakin yg k 
9393,1,tak usah khawatir akan kita sejauh apapun jarak dan sebesar apapun rindu doa dan cintaku tetap sama
9396,0,innalillahi semoga cepat dihukum mereka kasihan moso beraninya sama ibu ibu 
9397,0,kalau kita belum kenal orang tu betul2 jangan kita nak memandai describe keburukan orng tu
9399,0,pas ketemu om tante dengar kalimat dulu kamu masih kecil sekarang udah gede ya rasanya pengen banget teriak eh bgst 
9400,1,terima kasih pak semoga lekas sembuh amp sehat
9403,0,ga boong ih aku pura pura kenalama kamu tau 
9404,1,satu nusaatu bangsaatu bahasa kita indonesia 
9407,0,kita tidak boleh terlalu asik di dalam kamar tekun beribadah untuk merayu tuhan agar kita bisa masuk surga sendirian se 
9408,1,ayo bergerak dibidang masing2 bergerak dengan kemampuan masing2 bergerak dengan cara masing2 bergerak dengan kom 
9409,1,kebahagiaan buat aku itu ketika aku bisa membuat kamu tersenyum dan ketawa disaat kamu disamping aku
9411,1,jika kamu ingin seseorang percaya padamu hal pertama yg harus dilakukan adalah meyakinkan mereka bahwa kamu mempercayai mereka 
9414,0,korban gempa palu kecewa jokowi dia bawa bawa wartawan makanya orang mengamukemua jokowi datang ke lokasi gempa ta 
9416,0,hai mohon maaf atas ketidaknyamanannya saat ini sedang terdapat kendala pada sistem tracking kami 
9418,1,masyaalloh luar biasa sambutan untuk cawapres kita diumenep adilmakmur cita cita kita prabowosandi presi 
9420,0,jangan bangga jadi orang kedua jangan bangga jadi orang ketiga jangan bangga jadi orang yang ada diantara hubungan 
9422,0,masih terasa sedih dgn hasil pertandingan lawan australia tapi mereka berbaik baik mereka hebat walau stamina 
9423,0,papaku orang keturunan keluarganya banyak yg budha sama katolik mamah ku islam keluarga papaku maaf ya 
9424,0,im not sure aku menganggap mereka teman tapi mereka kan belum tentu sebaliknya 
9425,0,anda ini pejabat negara gk tau aturan emang klu janji harus d tepati sekarang jgn provokasi orang2 yg uda 
9427,1,alhamdulillah wiiii kaka hasna dari aaal gempa cuman keluarga dan kamu yg kita ingat di palu ka hasna 
9430,1,sudah hilangkan sombong sombong kita kita tidak ada apa apanya di dunia ini prayforpalu 
9431,1,sabar sis abaikan je i love you sis walaupun tak kenal but you make me untuk bersyukur dan terima dengan apa yan 
9433,1,kalau kita tetap tabah kita akan memerintah juga bersama dia kalau kita mengingkari dia 
9434,1,luv 
9435,0,apa kata you try kat mulut you dulu mana tau boleh kurangkan mulut laser tu 
9437,1,allah temukan kita dengan macam macam orang kerana allah nak kita kuat jadi pandai pandailah pilih teman yang baik amp 
9438,0,jarah toko mas jarah barang elektronik jarah toko pakaian sampai tokonya dirusak jarah toko hp jarah ban bobol 
9441,1,dalam kondisi apapun amp bagaimanapun insyaallah pancasilasakti meski begitu sebagai warga negara indonesia wajib kita me 
9444,0,by kita di grebek
9446,0,mengapa yang lain bisa mendua dengan mudahnya namun kita terbelenggu dalam ikatan tanpa cinta
9449,0,maafkan mereka karena memang terlanjur gak punya pikiran 
9451,0,miror mileaitu juga norak beraninyahare di base iri yaama kita yang lagieneng
9452,1,aamiin ayo ayo kita ngumpul bareng
9454,0,dari sini aja kita sudah paham ko kalau ada petinggi yang tidak suka melihat persib juara beda kelas lah sama mere 
9457,1,nahh makanya nanti waktu saatnya tiba munculah kamu nderr buktiin kalau kamu gentle fighting 
9459,1,jangan la marah go check it out bawa family kalau dah kawin kalau belum datang uc dulu kita sembang 
9460,1,ntar kita jualin kan ya kita kan mitra bisnis yegak wkwkkw
9461,0,klo kasus pembunuhan aja di sensor ini yg gak merugikan orang lain gak di sensor malah di expose wk 
9462,1,ideologi pancasila sudah tepat dengan latar belakang bangsa indonesia yang beragam maka kita harus menjaganya dari 
9463,1,setiap momen kita bersama bisa jadi adalah yang terakhir dan itu membuat semuanya menjadi sangat berharga mylovefromanotherstar
9464,0,mesakke ik pengen aku ngewangi mbeneke
9467,1,kalo udah gini kan kita lega jadinya yg ditunggu akhirnya datang 
9468,0,resolusi tidak membantu dan tidak memberi jawaban tentang masalah buyer maupun seller iklan dan nama doang yg gede 
9475,1,hidup itu bukan hanya untuk mencari kebahagian tapi juga belajar dari banyak hal yang kamu alami setiap hari
9476,0,ckckck mulai mereka main kasar 
9478,0,14 kalau pendukung yg paling sok ngerti agama lalu menghubung2kan bencana dgn warga yg dianggap berdosa seharus 
9479,0,rasulullah melarang mengaitkan fenomena alam dengan musibah yg mengaitkan gempa dan tsunami di palu dan donggala dengan 
9480,1,rajin 2 hari rajin 10 hari malas haahahahahah arghhhhh malas ni apa perlu kita buat macam mana nak buang hahahah
9483,0,biarin ajaa mereka koar
9485,0,apa sih da yang kamu harapkan dia kasih perhatian haha inget sama kondisi kamu aja nggak daaa udahlah 
9486,0,kamu yang busuk gt 
9490,1,thank u kamu 
9491,0,kamu galak
9492,0,saya baca ini menitikan air mata disaat warga lombok sangat kesulitan akibat gempa mereka masih sempat gotong royong 
9494,0,aduh kamu stalking y
9496,0,banci itu beraninya keroyokan emak2 lagi yg dikeroyok astaghfirullahemoga aparat hukum kita punya nyali utk menang 
9497,1,mahal kita hihihihi shubra shubra
9500,1,maka marilah seluruh negeri mendoakan kesembuhan pak 
9507,0,diam diamekarang mungkin kamu mencintainya dalam diam mungkin sekarang bagimu memilikinya adalah ketidakmungkin 
9508,1,mereka yg mencintaimu slalu ingin yg terbaik untukmu hanya saja cara mereka bukan slalu yg terbaik 
9509,1,semoga allahwt melindungi kita semua
9510,0,buat kamu bukan hanya rindu tapi sampai saat ini cuma aku yg masih bertahan 
9511,0,contoh konten hoax yang nyata aku sayang kamu selamanya sampai kapanpun aku ga bakalan ninggalin kamu dan aku mau menerima 
9514,0,mana itu akun ratnasrempet jangan diam segera klarifikasi itu berita klau kamu dianiaya jangan bohongi masyara 
9517,0,gapantes dikasih kita kita mah apalagi elu
9519,1,aamiin yaa rabb be strong bund 
9520,1,makasih semua nya udah bantu doa aku dan sekelurga aku dan saudara kita lain nya di palu dan donggala maaf belom bi 
9525,0,sory mencelah ank ramai pun kalau tak terdidik dgn ilmu agama kat mana anak2 itu boleh bant 
9528,1,maka mari kita berhuhu
9530,0,siapa lagi yanganggup berbuateperti ini kalau bukan pki buat temen aktivis 2019gantipresiden tetap ting 
9532,0,dia tidak peduli bencana dia bukan kita
9533,1,nkri sudah final dengan landasan pancasila dan uud'45 tinggal bagaimana kita mensyukurinya agar bisa melih 
9534,0,bahasaugi itu buat manusia kerdil sepertimu yg tdk mempunyai tuhan 
9535,0,semoga kita para wanita dijauhkan dari laki laki babi yang suka main fisik kek gini btw ini story temenku miris ba 
9536,0,pemain tak terlibat tapi kena imbas ulah suporternya pasti terpukul apalagi mereka pemimpin klasemen 
9537,1,semangat ayangie aku tahu kamu pasti bisa
9539,0,jelek header kamu ngga ada ganteng gantengnya 
9540,1,larva kenapa ya aku gemes aja liat yg merah mungil lucu gitu wkwk kalau kamu 
9541,1,iya deh kami norak kamu kampungan banci wkwkwkwkwk
9542,0,aku bingung mt an sama kamu 
9543,1,akuuuu suka ikon gegara suka liat cover waveya kok lagunya enak2 yang ikon tuh terus pas closing asian 
9545,1,haah sama je tengok bapak la batch kita ramai pregnant julia pun sikit hari hahahahah
9546,0,lapar makan tv led barang elektronik emas baju2 baru punya toko pak kita ambil 
9549,1,lol
9550,1,kita doakan untuk mantan kiper persijatimolo fc yang saat ini sedang di palu semoga ferry rotinsulu keluarga dan masyar 
9552,1,sungguh bersahaj 
9555,0,engga belum sanggup kehilangan kamu ea eaaa
9556,1,askmf ayo guys dukung mereka juga di asian para games nanti mereka sangat2 membutuhkan dukungan mrk sama sprti atlet 
9557,0,kalah kamu wkwk
9560,0,sebenarnya memang tidak bole main 
9561,1,mereka yang membuat hari hariku berwarna favoriteocial artist amas 
9562,1,dan ingatlah juga tatkala tuhanmu memaklumkanesungguhnya jika kamu bersyukur pasti kami akan menambah nikmat kepa 
9564,0,makan nasi sambil ketawa langsung dimarahi sama ibu ayo a' kita ke kua agar aku sah menjadi makmum 
9566,0,dan janganlah kamu me 
9569,0,yeol meskipun kita 'tinggi' tapi gaboleh bully yang bantet kasian g
9570,1,2019prabowosandi innalilahi wa inailahi rojiun cobaan datang bertubi tubi semoga allah senantiasa menjaga kita 
9572,1,karena tiap doakan team danatu persatuan nama mereka aku sebutuka sedih sendiri mereka kebanyakan single pare 
9574,1,mari kita bangkit bersamauntuksulawesi 
9575,1,nah iyaaaa itu jg gua bingung apa kita kurang cherish the moment aja gitu ya jd apa2 kolup wkwkwk
9576,0,sebenernya mereka percaya akan tuhan ga sih kok setiap ada bencana selalu ngehubungin ke mana mana 
9577,0,ga bakal pak mereka bbc 
9579,1,bila kau tanam dalam kata kata cinta yang sepenuhnya berdiam di rongga dada maka kita adalah makna 
9580,1,hehehhe tak faham kan diorg ni actually pandang apa nak apa kita golongan kene tindas 
9582,0,gak biso liat aku tenang dikit kamu ya 
9584,0,penyebar hoax ujaran kebencian pengedit situasi hanya dipanggil dan ditahan bila pelakunya bukan projo percaya buk 
9586,1,doyoung pemuda itu tersenyum ketika kamu memanggil namanya dia kemudian berlari dan memelukmu dengan erat 
9587,0,tengsin ya sama fpi sdh menghina menghujat eh mereka terdepan dalam 
9588,0,husnudzon jokowi amp team kampanye nya terlepas dari pembuat hoax ini jadi mau liat kesungguhan menang 
9589,0,statement ngawur mereka yg bikin indonesia jadi terkenal sbg negara rusuh 
9590,0,jika bangun malam menemui rabb saja kamu tak mampu lalu bagaimana cara kamu membangun impian impian itu tausiyahku d 
9591,0,seluruh jamaah maiyah berprihatin bersedih dan berdoa untuk semuaaudara kita yang menjadi korban gempa besar di 
9592,1,prabowoandi 02 kita tidak ingin mempolitisasi saudara kita yg ditimpa kemalangan lebih baik kita mengirimkan bantua 
9593,0,diemin aja makin diladenin makin berani mereka
9594,1,persebaya emang tim hebat lurrrupoernya terbaikk gak pernah rusuh ga pernah jambret ga pernah rasis ga pernah buat ona 
9595,0,dalam usia muda ni siapa yang rasa bosan tinggal satu rumah dengan family dia tak bebas konon nye aku rasa ka orang yan 
9596,1,orang lain bisa berkata apapun tentang dirimu tapi siapa dirimu sebenarnya hanya kamu yang tahu dan hanya kamu yang memutuskan boer
9597,1,yes betul apa orang kata dekat unj nanti kita akan jumpa pelbagai ragam manusia and now aku dah jumpa tabahkan la hatiku t 
9598,0,why should you care bales aja kenapa harus kita yang mendem padahal bukan kita yang jahat tell her to 
9599,1,bestnya separuh hari kerja lancaremoga kamu juga menjalani hari yang baik berkah dan tidak meremehkan have a wo 
9601,1,hi terima kasih sebelumnya apabila ada yang ingin ditanyakan kamu bisa menyampaikan kepada maya ag 
9602,1,kawan muda kamu punya uang sampe 250 miliar hm kalo iya kayaknya kamu bisa beli sepatu keluaran jada dubai ini 
9603,0,palu memanggilulteng berduka 1 203 orang meninggal 184 orang luka berat gempa berkekuatan 7 7r menimpa saudara 
9604,0,jgn nyinyirin mereka beritanya ke up mlh kesenangan ntar bocah sendok perak pcas bts themus 
9605,1,semoga kamu sehat terus panjang umur dan rezeki di lancarkan sama tuhan aamiin
9606,0,wkwk egois ga sihh gatauuu huhu emg kita ga jauh2 sama ot6 an 
9608,1,karna mentab kamu ngga karuan tweet aku rapi 
9609,1,love kita yiee 
9610,0,kadang orang yang ingin ditemukan sedikit egois dia tetap memilih siapa yg boleh menemukannya 
9615,1,hihi 
9616,1,kita semua bersaudara 
9620,1,kalau kamu ingin sukses di dunia ini kejarlah passion mu bukan tagihanmu 
9622,1,sungguh beruntung kamu nak amas favoriteocial artist is 
9623,1,amirul mu'minin utsman bin affan berkata seandainya hati kita bersih maka kita tidak akan kenyang dari 
9624,1,kamu percaya padaku dan aku akan percaya padamu rin ao no exorcist 
9625,0,bukan kating tapi kakel smp dulu gue teriakin kak xxx bego pas pulang besoknya dia nyariin gue d 
9626,0,16 memang perilaku pendukung spt itu apa pun dipolitisasi demi kekuasaan pribadi termasuk bencana alam kalau 
9627,0,mesakke ik pengen aku ngewangi mbeneke 
9630,1,kehilangan itu baik untuk kita karena terkadang ia mengajarkan kita arti sebuah keberadaan 
9632,1,instagram watasiwahyo pray forulawesi dan indonesia mari kita berdoa untuk teman teman yang berada di donggala da 
